Date,Location,Link,lat,long
6/16/17,"9239 S Jeffery Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170616-story.html,41.72721551,-87.57542076
6/16/17,"9239 S Jeffery Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170616-story.html,41.72721551,-87.57542076
4/28/17,9200 South Cottage Grove Avenue,http://www.chicagotribune.com/news/local/breaking/ct-man-killed-in-west-side-shooting-20170428-story.html,41.72736,-87.60501
2/22/17,"9144 S Emerald Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-man-61-found-shot-dead-in-garage-in-south-lawndale-20170222-story.html,41.72741699,-87.64250946
5/9/17,"9215 S Chappel Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170509-story.html,41.72749,-87.57391
6/8/17,"700 E 92nd St, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170608-story.html,41.72752876,-87.60683798
6/8/17,"700 E 92nd St, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170608-story.html,41.72752876,-87.60683798
4/9/17,"9148 S Woodlawn Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-two-men-shot-in-burnside-20170409-story.html,41.728,-87.59526
6/3/17,"9100 S Laflin St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.72842155,-87.66045463
6/10/17,"9100 S Ada St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.72845,-87.65711
3/6/17,"9100 S Cottage Grove Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170305-story.html,41.72922134,-87.60505676
4/9/17,"9148 S Woodlawn Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-two-men-shot-in-burnside-20170409-story.html,41.72936395,-87.59499326
2/22/17,"9100 S Oglesby Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-calumet-heights-delayed-fatal-20170317-story.html,41.72973633,-87.56738281
5/16/17,"9100 S Essex Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.72977,-87.56371
1/16/17,"9100 S Commercial Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170116-story.html,41.72991246,-87.55128734
1/16/17,"9100 S Commercial Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170116-story.html,41.72991246,-87.55128734
4/30/17,"9100 S Mackinaw Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170430-story.html,41.73003221,-87.54294756
6/17/17,"300 E 90th Pl, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.73032,-87.61742
6/17/17,"300 E 90th Pl, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.73032,-87.61742
6/17/17,"300 E 90th Pl, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.73032,-87.61742
1/20/17,"2900 E 91st St, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.73034286,-87.55376434
2/10/17,"9000 S May St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170210-story.html,41.73035431,-87.65232086
2/22/17,"9000 S Greenwood Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-man-61-found-shot-dead-in-garage-in-south-lawndale-20170222-story.html,41.73114158,-87.59747699
6/14/17,"9000 S University Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-man-shot-in-east-beverly-wednesday-morning-20170614-story.html,41.73114209,-87.59625706
2/4/17,"9000 S Phillips Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170204-story.html,41.73160553,-87.56499481
2/4/17,"9000 S Phillips Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170204-story.html,41.73160553,-87.56499481
5/14/17,"8900 S Ashland Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170513-story.html,41.7318734,-87.66300522
5/3/17,"800 E 89th Pl, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170503-story.html,41.73212741,-87.60454733
6/5/17,"8900 S Cottage Grove Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170605-story.html,41.73287,-87.60514
6/5/17,"8900 S Cottage Grove Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170605-story.html,41.73287,-87.60514
6/21/17,"8800 S Anthony Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-skyway-shooting-20170621-story.html,41.733615,-87.564309
6/18/17,"8800 S Justine St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html#nt=oft13a-1gp1,41.73384,-87.66212
6/18/17,"8800 S Justine St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html#nt=oft13a-1gp1,41.73384,-87.66212
6/24/17,"8800 S Ada St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.73392,-87.65727
6/13/17,"8800 S Parnell Ave, Chicago, IL 60620",,41.73420175,-87.63754556
6/13/17,"8800 S Parnell Ave, Chicago, IL 60620",,41.73420175,-87.63754556
6/15/17,"8800 S Wallace St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170615-story.html,41.73421,-87.63904
4/10/17,"8800 S Burley Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170409-story.html,41.73475647,-87.54653168
5/31/17,"8800 S Houston Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-tribune-violence-20170531-story.html,41.7354,-87.55038
3/15/17,"8800 S Houston Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170315-story.html,41.73541641,-87.55039978
4/23/17,"8700 S Honore St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170423-story.html,41.73557155,-87.66919463
5/11/17,"8700 S Emerald Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170511-story.html,41.73566,-87.64263
5/26/17,"1800 W 87th St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-four-wounded-in-city-shootings-20170527-story.html,41.73577095,-87.66809546
4/6/17,"8700 S Sangamon St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170406-story.html,41.73588172,-87.64730707
4/6/17,"8700 S Sangamon St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170406-story.html,41.73588172,-87.64730707
4/6/17,"8700 S Sangamon St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170406-story.html,41.73588172,-87.64730707
5/19/17,"1200 S Racine Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170519-story.html,41.736347,-87.653521
3/31/17,"8725 S Saginaw Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170331-story.html,41.73649216,-87.55931091
1/31/17,"8700 S Houston Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-20170130-story.html,41.73724365,-87.55044556
3/13/17,"8600 S Throop St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-three-bodies-car-20170314-story.html,41.7375679,-87.65616608
3/13/17,"8600 S Throop St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-three-bodies-car-20170314-story.html,41.7375679,-87.65616608
3/13/17,"8600 S Throop St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-three-bodies-car-20170314-story.html,41.7375679,-87.65616608
5/1/17,"300 W 87th St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170501-story.html,41.738429,-87.624998
6/24/17,"8600 S Kingston Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.73892,-87.56274
5/19/17,"8500 S Ashland Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170519-story.html,41.73928196,-87.66321646
4/30/17,"8500 S Aberdeen St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170430-story.html,41.73948,-87.65135
6/19/17,"8500 S Halsted St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html,41.73956131,-87.64378354
5/22/17,"8416 S Hermitage Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170522-story.html,41.74061,-87.66717
4/4/17,"2600 E 85th St, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170404-story.html,41.74094506,-87.56100632
1/12/17,"8400 S Hoyne Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170112-story.html,41.74095917,-87.67569733
5/10/17,"8400 S Aberdeen St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170510-story.html,41.74128,-87.6514
2/12/17,"1440 W 84th St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170212-story.html,41.74138092,-87.65799031
6/3/17,"8400 S Vincennes Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.74157782,-87.63819692
4/27/17,"8410 S Paxton Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170427-story.html,41.74219,-87.5713
6/16/17,"8400 S Stony Island Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170615-story.html,41.74223231,-87.58581801
2/19/17,"2200 E 84th St, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170219-story.html,41.74262479,-87.57076621
6/18/17,"8400 S Muskegon Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html,41.74264,-87.55549
2/17/17,"8300 S Winchester Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170217-story.html,41.74282193,-87.67178692
3/28/17,"3300 E 84th St, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170328-story.html,41.74297482,-87.54403599
3/23/17,"8300 S Throop St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170323-story.html,41.743045,-87.656318
6/12/17,"8300 S Elizabeth St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170612-story.html,41.74305,-87.65508
6/12/17,"8300 S Elizabeth St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170612-story.html,41.74305,-87.65508
2/13/17,"8300 S Sangamon St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170213-story.html,41.74310684,-87.64787292
4/1/17,"1400 W 83rd St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170331-story.html,41.74319476,-87.65858375
1/18/17,"8300 S Cottage Grove Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170118-story.html,41.74354172,-87.60549164
2/7/17,"8300 S King Dr, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170207-story.html,41.74363327,-87.61508942
2/2/17,"8300 S Maryland Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170202-story.html,41.74384308,-87.60416412
4/3/17,"8235 S Ashland Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170403-story.html,41.74395752,-87.6628952
6/8/17,"1300 E 83rd St, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170608-story.html,41.74415903,-87.59270806
4/6/17,"2301 E 83rd St, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170406-story.html,41.74420547,-87.568367
4/2/17,"1500 E 83rd St, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.74421668,-87.58781701
4/23/17,"8200 S Damen Ave, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170422-story.html,41.74465,-87.67335
4/26/17,"2600 E 83rd St, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170426-story.html,41.74477,-87.5611
4/26/17,"2600 E 83rd St, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170426-story.html,41.74477,-87.5611
4/2/17,"8200 S Ada St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.74482727,-87.65757751
4/2/17,"8200 S Ada St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.74482727,-87.65757751
3/9/17,"8200 S Ada St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170309-story.html,41.74482727,-87.65757751
6/13/17,"8143 S Kedzie Ave, Chicago, IL 60652",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170613-story.html,41.74487,-87.70189
4/21/17,"8200 S Sangamon St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170421-story.html,41.74498,-87.64786
5/11/17,"8200 S Evans Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170511-story.html,41.74556,-87.60662
6/18/17,"657 E 82nd St, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html ,41.74569759,-87.60820832
2/6/17,"8200 S Blackstone Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-20170205-story.html,41.74583817,-87.58853149
2/6/17,"8200 S Blackstone Ave, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-20170205-story.html,41.74583817,-87.58853149
5/19/17,"900 E 82nd St, Chicago, IL 60619",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.74597,-87.60225
5/25/17,"8200 S Escanaba Ave, Chicago, IL 60617",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170525-story.html,41.74629,-87.55434
5/13/17,"8100 S Paulina St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170513-story.html,41.74643,-87.66612
5/8/17,"1600 W 81st St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170508-story.html,41.74674194,-87.6635251
4/4/17,"1600 W 81st St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170404-story.html,41.74674198,-87.66352504
3/16/17,"8100 S Morgan St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170316-story.html,41.74678421,-87.64913177
4/23/17,"1400 W 81st St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170423-story.html,41.74681192,-87.65867511
4/8/17,"1219 W 81st St, Chicago, IL 60620",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170408-story-story.html,41.74687475,-87.65382014
